0.77,-11.12,1.25,-0.79,-0.79,935.91,0.00,20.22,2293.00,2296.00,1
0.79,-10.96,1.29,-0.76,-0.79,938.96,0.00,20.24,2295.00,2295.50,1
0.84,-10.26,1.34,-0.82,-0.79,932.86,0.00,20.23,2299.00,2295.50,1
0.85,-10.23,1.38,-0.76,-0.79,938.96,0.00,20.21,2297.00,2296.00,1
0.84,-10.31,1.41,-0.79,-0.79,935.91,0.00,20.24,2294.00,2295.50,1
0.85,-10.37,1.43,-0.79,-0.79,935.91,0.00,20.23,2297.00,2296.00,1
0.85,-10.72,1.45,-0.76,-0.79,938.96,0.00,20.20,2299.00,2296.00,1
0.84,-11.62,1.43,-0.82,-0.79,932.86,0.00,20.22,2298.00,2296.50,1
0.83,-13.33,1.40,-0.76,-0.79,938.96,0.00,20.21,2295.00,2296.00,1
0.84,-16.13,1.37,-0.82,-0.79,932.86,0.00,20.20,2296.00,2296.50,1
0.85,-17.13,1.36,-0.76,-0.78,938.96,0.00,20.21,2296.00,2296.50,1
0.89,-15.82,1.38,-0.82,-0.79,932.86,0.00,20.21,2295.00,2296.50,1
0.90,-16.21,1.39,-0.82,-0.79,932.86,0.00,20.23,2296.00,2296.00,1
0.92,-16.62,1.44,-0.79,-0.79,935.91,0.00,20.20,2299.00,2296.00,1
0.94,-16.28,1.49,-0.79,-0.79,935.91,0.00,20.20,2301.00,2296.50,1
0.94,-16.69,1.51,-0.79,-0.79,935.91,0.00,20.17,2297.00,2296.50,1
0.92,-16.37,1.52,-0.79,-0.79,935.91,0.00,20.19,2295.00,2296.00,1
0.91,-15.90,1.53,-0.79,-0.79,935.91,0.00,20.18,2296.00,2296.00,1
0.93,-15.73,1.53,-0.82,-0.79,932.86,0.00,20.18,2296.00,2296.00,1
0.94,-15.12,1.55,-0.79,-0.79,935.91,0.00,20.18,2295.00,2296.00,1
0.97,-15.37,1.55,-0.76,-0.79,938.96,0.00,20.21,2299.00,2296.00,1
0.99,-16.00,1.53,-0.79,-0.79,935.91,0.00,20.18,2299.00,2296.50,1
1.00,-15.65,1.54,-0.85,-0.79,929.81,0.00,20.18,2297.00,2297.00,1
1.00,-15.78,1.52,-0.76,-0.79,938.96,0.00,20.19,2298.00,2297.00,1
1.03,-15.72,1.52,-0.76,-0.79,938.96,0.00,20.18,2298.00,2297.00,1
1.04,-15.59,1.53,-0.85,-0.79,929.81,0.00,20.17,2295.00,2296.50,1
1.04,-16.06,1.55,-0.79,-0.79,935.91,0.00,20.18,2299.00,2297.50,1
1.04,-15.86,1.60,-0.76,-0.79,938.96,0.00,20.18,2285.00,2297.50,1
1.07,-15.91,1.64,-0.85,-0.79,929.81,0.00,20.20,2298.00,2298.00,1
1.07,-15.91,1.64,-0.82,-0.79,932.86,0.00,20.20,2299.00,2298.00,1
1.04,-16.25,1.66,-0.79,-0.79,935.91,0.00,20.18,2296.00,2298.00,1
1.01,-16.33,1.61,-0.85,-0.81,929.81,0.00,20.19,2301.00,2298.00,1
1.00,-16.33,1.59,-0.79,-0.79,935.91,0.00,20.19,2297.00,2298.00,1
0.99,-16.21,1.58,-0.79,-0.79,935.91,0.00,20.20,2299.00,2298.00,1
1.00,-16.09,1.58,-0.76,-0.79,938.96,0.00,20.18,2299.00,2298.50,1
1.04,-15.87,1.56,-0.82,-0.79,932.86,0.00,20.19,2297.00,2298.50,1
1.07,-16.14,1.53,-0.79,-0.79,935.91,0.00,20.20,2295.00,2297.50,1
1.09,-16.07,1.49,-0.82,-0.81,932.86,0.00,20.21,2299.00,2298.50,1
1.11,-16.02,1.46,-0.79,-0.79,935.91,0.00,20.19,2298.00,2298.50,1
1.13,-16.01,1.45,-0.82,-0.79,932.86,0.00,20.19,2296.00,2297.50,1
1.14,-15.80,1.48,-0.85,-0.81,929.81,0.00,20.19,2297.00,2297.50,1
1.13,-15.66,1.51,-0.85,-0.81,929.81,0.00,20.21,2295.00,2297.00,1
1.12,-15.73,1.51,-0.79,-0.81,935.91,0.00,20.22,2298.00,2297.50,1
1.10,-15.85,1.49,-0.79,-0.81,935.91,0.00,20.21,2297.00,2297.00,1
1.08,-15.97,1.44,-0.76,-0.81,938.96,0.00,20.20,2299.00,2297.00,1
1.07,-16.07,1.39,-0.85,-0.81,929.81,0.00,20.22,2297.00,2297.00,1
1.07,-16.52,1.34,-0.76,-0.81,938.96,0.00,20.19,2295.00,2297.00,1
1.08,-16.11,1.34,-0.79,-0.79,935.91,0.00,20.20,2298.00,2297.00,1
1.10,-16.11,1.39,-0.79,-0.79,935.91,0.00,20.21,2295.00,2297.00,1
1.10,-16.24,1.43,-0.76,-0.79,938.96,0.00,20.21,2297.00,2297.00,1
1.10,-16.26,1.44,-0.76,-0.79,938.96,0.00,20.19,2299.00,2297.00,1
1.08,-16.34,1.43,-0.76,-0.78,938.96,0.00,20.20,2297.00,2297.00,1
1.05,-16.41,1.40,-0.79,-0.78,935.91,0.00,20.22,2297.00,2297.00,1
1.05,-16.42,1.39,-0.76,-0.76,938.96,0.00,20.21,2299.00,2297.00,1
1.03,-16.25,1.40,-0.76,-0.76,938.96,0.00,20.19,2299.00,2297.00,1
1.04,-16.31,1.41,-0.76,-0.76,938.96,0.00,20.19,2297.00,2297.00,1
1.05,-16.18,1.42,-0.82,-0.76,932.86,0.00,20.22,2296.00,2297.00,1
1.06,-16.36,1.41,-0.85,-0.76,929.81,0.00,20.21,2299.00,2297.00,1
1.06,-16.25,1.41,-0.85,-0.76,929.81,0.00,20.18,2297.00,2297.00,1
1.06,-16.44,1.41,-0.82,-0.78,932.86,0.00,20.19,2295.00,2297.00,1
1.07,-16.21,1.44,-0.82,-0.81,932.86,0.00,20.18,2297.00,2297.00,1
1.09,-16.43,1.46,-0.79,-0.81,935.91,0.00,20.18,2295.00,2297.00,1
1.12,-16.37,1.47,-0.79,-0.81,935.91,0.00,20.17,2297.00,2297.00,1
1.14,-16.54,1.48,-0.79,-0.81,935.91,0.00,20.16,2297.00,2297.00,1
1.14,-16.97,1.51,-0.79,-0.81,935.91,0.00,20.14,2297.00,2297.00,1
1.13,-17.27,1.54,-0.82,-0.82,932.86,0.00,20.13,2296.00,2297.00,1
1.10,-17.18,1.61,-0.85,-0.82,929.81,0.00,20.12,2297.00,2297.00,1
1.03,-17.00,1.66,-0.82,-0.82,932.86,0.00,20.11,2297.00,2297.00,1
1.01,-16.13,1.67,-0.76,-0.81,938.96,0.00,20.11,2299.00,2297.00,1
0.98,-15.71,1.67,-0.79,-0.79,935.91,0.00,20.10,2295.00,2297.00,1
0.98,-16.21,1.64,-0.79,-0.79,935.91,0.00,20.08,2297.00,2297.00,1
1.00,-16.32,1.60,-0.79,-0.79,935.91,0.00,20.07,2293.00,2297.00,1
1.04,-16.26,1.59,-0.85,-0.79,929.81,0.00,20.05,2297.00,2297.00,1
1.07,-16.35,1.60,-0.85,-0.81,929.81,0.00,20.05,2299.00,2297.00,1
1.10,-16.44,1.63,-0.76,-0.81,938.96,0.00,20.05,2295.00,2297.00,1
1.10,-16.95,1.64,-0.82,-0.81,932.86,0.00,20.04,2299.00,2297.00,1
1.10,-17.19,1.61,-0.76,-0.79,938.96,0.00,20.02,2295.00,2297.00,1
1.10,-17.05,1.57,-0.79,-0.79,935.91,0.00,20.02,2300.00,2297.00,1
1.10,-17.10,1.55,-0.76,-0.79,938.96,0.00,19.99,2297.00,2297.00,1
1.07,-17.95,1.54,-0.82,-0.79,932.86,0.00,19.99,2288.00,2297.00,1
1.02,-19.25,1.55,-0.79,-0.79,935.91,0.00,19.97,2299.00,2297.00,1
0.96,-20.50,1.55,-0.82,-0.81,932.86,0.00,19.97,2299.00,2298.00,1
0.92,-21.64,1.54,-0.79,-0.79,935.91,0.00,19.94,2299.00,2299.00,1
0.91,-21.13,1.54,-0.79,-0.79,935.91,0.00,19.94,2297.00,2298.00,1
0.98,-18.25,1.55,-0.79,-0.79,935.91,0.00,19.91,2300.00,2299.00,1
1.09,-15.13,1.55,-0.79,-0.79,935.91,0.00,19.92,2284.00,2298.00,1
1.15,-15.23,1.56,-0.76,-0.79,938.96,0.00,19.91,2297.00,2298.00,1
1.17,-16.47,1.55,-0.79,-0.79,935.91,0.00,19.88,2300.00,2298.00,1
1.16,-17.30,1.53,-0.76,-0.79,938.96,0.00,19.87,2296.00,2298.00,1
1.18,-17.11,1.51,-0.76,-0.79,938.96,0.00,19.86,2297.00,2298.00,1
1.16,-14.92,1.51,-0.79,-0.79,935.91,0.00,19.85,2297.00,2297.00,1
1.15,-13.37,1.52,-0.76,-0.79,938.96,0.00,19.85,2299.00,2297.00,1
1.12,-14.15,1.54,-0.76,-0.78,938.96,0.00,19.80,2297.00,2297.00,1
1.07,-16.73,1.55,-0.82,-0.78,932.86,0.00,19.83,2296.00,2297.00,1
1.05,-19.01,1.56,-0.79,-0.78,935.91,0.00,19.79,2299.00,2297.00,1
1.02,-21.16,1.56,-0.79,-0.78,935.91,0.00,19.79,2299.00,2297.00,1
